CATEGORY_ID	SINGLEPLAYER	MULTIPLAYER	COOP	MMO	IN_APP_PURCHASE	SRC_SDK	LEVEL_EDITOR	VR_SUPPORT
291	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
292	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
293	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
294	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
295	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
296	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
297	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
298	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
299	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
300	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
301	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
302	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
303	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
304	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
305	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
306	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
307	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
308	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
309	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
310	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
311	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
312	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
313	WAHR	FALSCH	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
314	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
315	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
316	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
317	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
318	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
319	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
320	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
321	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
322	FALSCH	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH
323	FALSCH	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH
324	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
325	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
326	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
327	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
328	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
329	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
330	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
331	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
332	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
333	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
334	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
335	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
336	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
337	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
338	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
339	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
340	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
341	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
342	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
343	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
344	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
345	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
346	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
347	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
348	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
349	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
350	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
351	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	WAHR	FALSCH
352	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
353	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
354	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
355	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
356	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
358	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
359	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	WAHR	FALSCH
360	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
361	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
362	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
363	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
364	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
365	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
366	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
367	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
368	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
369	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
370	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
371	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
372	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
373	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
374	WAHR	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH
375	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
376	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
377	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
378	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
379	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
380	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
381	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
382	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
383	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
384	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
385	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
386	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
387	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
388	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
389	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
390	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
391	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
392	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
393	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
394	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
395	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
396	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
397	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
398	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
399	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
400	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
401	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
402	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
403	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
404	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
405	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
406	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
407	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
408	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
409	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
410	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
411	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
412	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
413	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
414	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
415	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
416	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
417	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
418	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
419	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
420	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
421	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
422	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
423	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
424	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
425	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
426	WAHR	FALSCH	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
427	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
428	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
429	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
430	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
431	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
432	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
433	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
434	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
435	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
436	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
437	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
438	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
439	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
440	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
441	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
442	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
443	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
444	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
445	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
446	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
447	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
448	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
449	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
450	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
451	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
452	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
453	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
454	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
455	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
456	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
457	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	WAHR	FALSCH
458	WAHR	FALSCH	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
459	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
460	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	WAHR	FALSCH
461	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	WAHR	FALSCH
462	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
463	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
464	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
465	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
466	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
467	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
468	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
470	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
471	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
472	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
473	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
474	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
475	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
476	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
477	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
478	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
479	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
480	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
481	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
482	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
483	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
484	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
485	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
486	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
487	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
488	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
489	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
490	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
491	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
492	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
493	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
494	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
495	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
496	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
497	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
498	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
499	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
500	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
501	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
502	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
503	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
504	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
505	FALSCH	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
506	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
507	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
508	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
509	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
510	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
511	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
512	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
513	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
514	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
515	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
516	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
517	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
518	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
519	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
520	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
521	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
522	FALSCH	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	WAHR	FALSCH
523	FALSCH	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
524	FALSCH	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	WAHR	FALSCH
525	FALSCH	WAHR	FALSCH	FALSCH	FALSCH	WAHR	WAHR	FALSCH
526	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
527	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
528	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
529	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
530	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
531	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
532	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
533	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
534	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
535	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
536	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
537	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
538	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
539	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
540	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
541	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
542	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
543	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
544	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
545	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
546	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
547	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
548	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
549	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
550	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
551	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
552	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
553	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
554	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	WAHR	FALSCH
556	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
557	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
558	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
559	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
560	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
561	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
562	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
563	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
564	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
565	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
566	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
567	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
568	WAHR	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
569	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
570	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
571	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
572	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
573	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
574	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
575	WAHR	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
576	WAHR	FALSCH	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
577	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
578	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
579	WAHR	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH	FALSCH
